feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,intervention_0,intervention_1,intervention_2,intervention_3,real_pred_inter0,real_pred_inter1,real_pred_inter2,real_pred_inter3,target
1.6,2.0,0.9,-0.5,4.8,7.5,0.5,0.0,0.2,2.6,0.0,0.0,8.2,5.6,-1.4,3.8,-3.4,-1.8,5.8,5.8,1.0,0.0,0.0,0.0,0.39442461311569044,0.5,0.5,0.44324517654036905,0
18.3,36.8,24.0,21.4,35.6,29.9,35.1,50.0,26.7,53.4,24.6,38.3,35.2,31.1,-2.1,1.6,-1.0,-0.1,1.4,2.3,0.0,1.0,0.0,0.0,0.16948573755069843,0.08557914355493594,0.011206889574703642,0.9766542225156913,0
8.7,3.9,0.7,-0.4,5.7,-0.3,6.3,-1.5,3.8,0.1,-1.1,3.8,3.8,1.0,-6.4,5.9,-0.8,-3.6,1.9,6.8,0.0,0.0,1.0,0.0,0.5,0.41871313282391787,0.35192591287788205,0.5,0
5.4,3.8,0.9,0.7,2.3,0.7,1.0,-1.1,2.5,4.4,0.1,1.1,3.3,2.8,3.2,0.4,0.2,0.7,-5.7,1.7,0.0,0.0,0.0,1.0,0.5078748598947584,0.5,0.5,0.5,0
0.3,-1.4,-0.2,0.4,3.5,6.4,1.4,-0.1,-0.4,3.5,0.5,-1.8,5.3,1.8,-7.8,4.2,1.3,7.8,0.5,-6.0,1.0,0.0,0.0,0.0,0.453340780508148,0.5,0.5,0.4542616547985579,0
0.5,0.8,1.1,1.3,9.2,3.8,3.5,0.4,0.3,4.8,-0.7,0.9,4.3,5.9,-1.1,-4.0,1.5,-6.0,5.0,-1.6,0.0,1.0,0.0,0.0,0.5,0.5,0.5728795845794331,0.24487441964954013,0
17.4,25.8,53.2,32.6,86.7,158.7,59.4,69.5,6.6,117.3,12.2,73.7,56.8,74.5,-0.3,6.0,-1.7,-1.2,1.2,2.4,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
3.4,5.8,0.9,-1.0,4.3,0.8,-0.0,0.1,4.9,4.6,2.2,1.5,2.7,2.4,-3.3,3.3,2.1,-0.6,-2.3,5.1,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.8,1.7,0.6,2.5,1.8,9.6,1.2,4.2,0.1,2.2,-0.7,0.9,2.8,3.1,-0.7,2.7,-5.7,-3.2,-2.8,-5.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
17.7,21.0,0.1,4.2,3.8,2.7,-1.4,2.9,27.9,16.8,7.1,4.2,8.2,6.0,-2.2,2.6,-8.2,-1.7,10.5,-7.5,0.0,1.0,0.0,0.0,0.510432485900952,0.5,0.5,0.5,1
12.3,14.5,40.5,13.2,13.0,75.6,15.7,34.2,9.8,47.8,11.6,77.0,3.4,18.7,-0.8,-7.0,-2.2,6.8,-2.0,-6.8,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
2.5,1.1,-0.5,-1.5,2.1,-0.6,-0.8,0.9,2.2,3.1,1.2,0.5,2.2,0.3,3.3,0.6,1.8,4.9,1.3,-7.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
4.1,4.8,2.4,3.2,12.4,12.7,4.1,6.6,1.5,12.1,0.5,2.7,11.7,11.1,1.1,-2.2,-3.6,0.2,-3.8,-3.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.47048505867955925,1
32.2,32.4,1.2,1.1,4.5,11.7,0.6,11.7,12.4,15.0,4.1,11.2,18.0,17.2,3.9,-2.5,-0.3,0.7,-1.3,5.1,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
-0.6,-2.4,1.5,0.4,4.1,36.2,-2.7,-0.3,8.1,3.3,2.6,1.8,3.4,8.0,4.2,2.5,3.0,-4.8,-2.3,6.4,0.0,0.0,1.0,0.0,0.48633769116517306,0.453889681769927,0.4394770618387957,0.5,0
3.8,5.7,1.1,3.4,1.6,0.8,-0.3,3.0,5.9,6.7,0.7,3.1,2.5,3.8,-1.5,2.3,-6.4,2.8,2.9,-0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.7,0.4,-1.0,-0.2,2.8,4.0,-0.2,-0.8,2.5,0.2,0.4,1.8,4.3,4.3,-9.4,-1.4,-10.9,-0.5,0.1,-0.4,1.0,0.0,0.0,0.0,0.3563219599908925,0.5,0.5,0.31547447867450834,0
0.2,1.3,1.5,0.7,1.6,-0.6,0.6,0.1,3.3,-0.2,-0.9,2.6,6.0,-0.1,-3.5,-4.7,1.4,6.9,0.3,-6.9,0.0,1.0,0.0,0.0,0.5,0.2416976963896451,0.3837570043381203,0.6871870752852121,0
1.4,2.5,-0.2,-0.0,0.5,8.9,1.2,0.7,1.1,2.1,-0.8,4.4,1.4,2.3,-3.4,-2.9,-3.3,1.8,0.2,4.1,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
10.6,8.5,1.8,1.6,4.3,-0.3,-2.2,1.2,8.8,9.6,2.0,3.7,4.0,4.5,-3.9,4.7,1.2,0.7,-2.5,3.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.4,2.1,0.4,-1.2,2.3,1.3,1.3,-0.3,1.7,1.3,0.1,1.0,4.5,1.6,-6.7,2.2,0.6,7.3,0.0,9.6,1.0,0.0,0.0,0.0,0.31259325145021244,0.5,0.5,0.3264931987523195,0
2.0,1.8,0.7,-1.0,2.8,9.9,-1.1,-0.9,-0.3,0.2,-0.0,-0.1,1.9,3.1,2.8,6.6,0.4,-4.8,2.6,-2.5,0.0,1.0,0.0,0.0,0.5981534523024091,0.4966407387941506,0.8425028890993166,0.8456677092127467,0
28.5,49.1,20.9,25.7,52.4,30.4,36.2,56.0,36.8,80.3,27.1,43.1,50.2,43.3,6.1,3.2,4.5,0.7,-2.1,0.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
1.2,1.5,0.3,0.9,2.0,2.0,-0.1,-1.6,1.2,3.4,0.2,1.1,1.7,-0.0,1.8,1.3,1.8,5.5,2.5,2.6,0.0,0.0,0.0,1.0,0.5605132042791737,0.5,0.5,0.5,0
6.0,9.4,1.7,1.5,8.9,15.0,4.0,10.1,2.6,14.1,2.2,7.8,11.5,11.1,-1.3,1.6,-6.1,-2.5,1.0,1.2,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
23.3,30.6,4.4,-0.9,3.5,23.0,3.4,20.4,4.1,8.1,3.9,14.2,12.5,12.4,3.4,-1.7,2.4,1.6,-2.5,-6.9,0.0,1.0,0.0,0.0,0.7741039884216482,0.07249803834136367,0.938755744332386,0.9520997549083744,0
97.7,95.4,11.1,18.9,58.9,60.2,10.6,44.7,50.6,123.7,17.7,55.5,81.7,84.3,-0.7,-3.1,5.2,1.8,-2.7,6.9,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
8.3,12.1,0.6,0.5,2.2,-0.3,1.6,5.1,8.4,10.2,4.1,5.2,7.3,3.2,5.4,-1.2,0.6,-5.7,0.2,8.2,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.9,1.9,-0.1,0.2,-0.7,-1.0,-0.2,1.8,1.0,1.5,0.7,-1.1,3.4,3.1,4.1,-1.4,-3.9,6.0,-3.6,4.2,1.0,0.0,0.0,0.0,0.3720762876136072,0.5,0.5,0.5,0
10.3,19.3,18.6,7.7,17.7,32.3,21.2,32.0,5.8,26.3,9.7,23.9,17.5,18.2,-2.8,-6.7,-1.0,-0.1,0.5,6.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
138.7,158.9,38.8,19.5,38.4,108.2,21.6,113.8,65.7,105.3,42.6,120.5,74.0,85.5,5.3,-4.1,-6.7,-6.4,-0.4,0.8,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
7.4,11.3,0.5,2.3,5.2,2.9,2.4,3.2,7.7,11.0,2.8,2.6,8.7,6.4,-0.0,1.4,5.6,-7.7,7.7,-1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.0,-0.7,-0.6,-0.1,0.5,2.5,0.4,0.2,-0.9,0.1,0.4,-0.2,0.5,2.7,7.0,-2.7,-1.6,3.8,3.3,-1.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
19.3,21.0,4.4,1.1,6.5,20.7,1.3,16.0,4.5,13.3,3.0,12.6,12.9,13.0,-6.6,0.3,-4.6,0.2,2.7,-4.5,0.0,1.0,0.0,0.0,0.5204917428065042,0.22644072420313724,0.8099500536337336,0.8922634775898091,0
13.6,33.5,11.1,11.5,16.6,9.2,23.3,37.3,24.7,24.6,22.0,20.6,23.3,17.6,9.1,10.6,6.1,-6.6,-3.9,-0.1,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
-0.2,0.7,0.7,-0.6,-0.7,0.7,-0.1,0.5,0.3,-2.3,0.3,1.9,-1.8,-0.1,-4.6,-0.2,-3.7,-2.2,0.0,4.6,0.0,0.0,0.0,1.0,0.5251031809755193,0.49369207621797456,0.5741738121924508,0.43768739135240936,0
1.9,1.7,0.2,0.3,6.7,7.6,0.3,1.4,-1.1,2.5,0.5,1.5,3.2,5.4,-0.6,-2.0,2.9,2.5,-0.7,2.2,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
0.3,2.0,0.1,0.1,8.8,0.6,4.0,0.4,-0.3,3.4,-1.2,-1.0,3.9,4.4,-1.2,5.3,0.7,1.7,4.5,1.7,0.0,1.0,0.0,0.0,0.32434541869666994,0.7150337908673438,0.09808655200034336,0.5191261118031575,1
4.3,6.7,11.3,-1.2,6.5,6.1,0.4,9.8,4.7,0.0,6.7,25.8,5.9,-0.1,1.0,2.9,-4.8,-5.9,-5.5,-2.1,0.0,0.0,1.0,0.0,0.4123857565225719,0.5,0.9876152988371363,0.0107294053677716,1
9.4,10.6,-0.7,2.9,7.2,4.3,0.7,3.6,8.6,15.7,4.0,4.3,7.7,7.5,4.4,3.4,3.9,-6.5,3.6,1.8,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.8,0.2,-1.0,1.7,1.0,5.5,0.6,1.6,1.2,1.5,1.2,-0.7,2.3,2.3,1.7,0.1,-3.4,-0.5,5.3,0.1,1.0,0.0,0.0,0.0,0.37458444920338463,0.5,0.5,0.36651099387226177,0
0.9,1.6,-1.5,-0.1,-0.4,3.9,-0.9,-1.0,1.9,-0.1,0.4,-0.5,2.7,1.4,2.6,7.8,4.8,-3.4,2.2,-5.0,0.0,1.0,0.0,0.0,0.5,0.5264779235972383,0.7934358264161179,0.8669105171167344,1
0.3,0.2,36.6,10.5,5.3,44.4,25.5,24.4,2.9,17.8,6.9,45.8,-0.5,4.1,1.2,0.4,-7.1,-6.4,5.5,4.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
6.8,8.4,0.8,3.3,3.0,-0.3,3.1,4.4,8.1,10.7,4.6,3.4,5.8,5.1,2.3,-7.5,-3.0,-2.6,-7.1,7.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.8,-0.1,-0.1,-0.3,0.2,0.9,0.2,1.8,3.0,0.1,-1.1,0.9,-0.0,0.2,2.1,0.0,0.4,-3.6,1.1,-2.5,1.0,0.0,0.0,0.0,0.23753513905616633,0.4783605411533963,0.42663028691112714,0.2100761099869431,0
1.7,0.4,0.5,0.0,0.9,8.6,1.0,1.3,2.4,-1.0,2.3,-1.6,0.8,2.0,4.5,-4.6,2.8,4.8,-5.0,-3.2,0.0,1.0,0.0,0.0,0.5,0.5521635036600109,0.7859112820234332,0.8542872858110495,1
54.5,62.9,1.4,4.6,8.5,0.7,1.5,21.4,43.7,28.7,18.0,16.6,25.8,18.4,3.1,3.8,-1.1,-1.9,-8.0,5.7,0.0,0.0,1.0,0.0,0.2758519667941973,0.046953751208101586,0.43585845500245024,0.9034084515682662,0
4.7,4.6,-1.3,2.5,3.1,0.5,1.1,0.4,2.6,5.6,0.7,2.0,3.7,4.2,10.2,-2.9,-2.8,-1.4,-3.8,-1.7,0.0,0.0,0.0,1.0,0.5142621081799562,0.5,0.5,0.5,0
1.7,2.2,1.6,-0.3,5.2,8.0,3.3,1.9,0.6,0.5,1.9,0.8,5.4,4.6,-1.7,3.9,0.8,-1.5,3.3,-5.7,1.0,0.0,0.0,0.0,0.4394634657230287,0.5,0.5,0.36961365119906014,0
0.8,1.5,-1.3,0.1,1.3,-0.5,-0.9,-0.8,-0.2,0.0,-0.0,-0.3,0.1,1.6,-2.1,4.0,6.3,5.2,-0.8,-1.8,0.0,1.0,0.0,0.0,0.5,0.6775508762713122,0.4213627165218055,0.5341777944832328,1
63.6,61.9,56.9,19.8,11.4,89.4,14.5,63.6,53.6,87.8,34.1,154.7,9.4,26.8,-0.9,-2.5,-4.6,1.2,-1.7,6.4,0.0,0.0,1.0,0.0,0.00777363814365565,0.6933918572166368,0.8798594588560967,0.006946572484131525,1
3.8,1.8,2.8,2.2,0.5,0.1,0.7,1.5,3.9,3.1,2.7,2.1,1.7,1.8,2.7,-2.7,-2.1,-0.3,9.7,-2.2,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1
2.7,1.6,1.1,-1.2,3.5,3.8,-0.5,0.9,0.4,2.8,0.8,1.1,3.6,3.1,3.2,-4.2,-8.9,-2.8,-0.4,-3.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
32.7,52.8,19.8,13.7,20.4,26.9,21.4,50.9,32.9,45.0,24.6,44.0,29.7,27.5,2.9,3.4,-1.7,0.8,0.4,-3.9,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
182.7,168.9,15.9,14.3,87.7,173.0,6.2,77.6,37.9,160.7,13.9,82.2,148.4,158.3,8.3,2.5,-0.8,-3.5,2.4,6.8,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
9.9,10.3,1.3,-0.2,2.9,-0.4,-0.6,3.5,13.6,10.2,2.7,5.0,6.0,4.7,6.4,5.6,2.8,-1.7,-0.0,-3.1,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.2,6.0,1.2,2.8,10.9,11.1,4.0,4.0,3.2,13.2,0.9,6.1,9.1,10.5,-1.5,5.3,6.5,1.7,4.2,-7.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
4.4,5.4,0.3,-0.2,3.6,-1.0,2.7,-0.7,1.1,0.3,-0.5,2.6,0.6,0.6,2.1,-0.6,0.7,-4.2,-4.0,-0.6,0.0,1.0,0.0,0.0,0.5744875096005428,0.5,0.9502196450781848,0.2733678722058162,0
1.5,2.0,5.5,1.3,6.3,7.3,13.4,10.0,0.6,6.3,2.6,2.4,3.4,3.9,3.3,6.3,-0.2,3.3,-2.7,-3.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5252416101619973,0.16999657721521802,1
6.1,5.7,0.4,0.3,0.6,1.3,-0.8,2.5,3.8,3.8,1.6,2.2,3.3,2.2,5.4,0.0,-2.0,-5.3,-8.3,0.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
4.7,5.1,1.0,1.6,4.9,7.6,0.4,4.1,-0.4,5.4,2.0,2.8,9.0,5.0,2.3,-2.1,4.9,-0.5,-2.5,1.1,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
66.6,64.4,13.9,9.6,12.0,39.7,5.1,33.5,37.8,58.6,17.9,60.3,23.8,33.2,-2.6,0.5,-1.4,2.5,-2.9,-3.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
15.9,15.0,0.4,4.5,14.9,6.4,1.5,2.6,7.5,24.6,1.1,3.8,19.4,17.3,3.8,-0.8,2.9,-0.1,-3.1,1.8,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
12.3,10.4,-0.1,1.3,-0.3,-1.2,-0.8,2.3,10.1,6.4,0.3,3.5,2.9,2.5,-3.9,0.3,0.6,0.0,0.9,0.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1
4.6,4.6,1.6,1.8,4.9,8.5,1.8,3.5,0.3,4.7,0.7,2.4,7.8,8.3,2.1,1.0,-2.3,-3.0,-9.5,6.2,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
32.8,21.9,0.9,0.9,-0.4,0.9,10.3,0.7,14.2,2.2,2.5,2.3,2.6,1.3,2.6,0.6,2.3,1.2,-3.4,-2.2,0.0,1.0,0.0,0.0,0.38675767252357446,0.40150093042382307,0.9828660103069278,0.17906922108594645,0
10.0,3.6,-1.7,-0.4,1.0,8.5,2.4,-1.0,-0.6,2.3,1.5,-0.0,5.2,7.0,3.2,8.7,-0.3,-0.2,6.2,-2.4,0.0,0.0,1.0,0.0,0.24762697401480172,0.436229693773853,0.315469082918784,0.5,0
7.0,6.8,1.7,2.9,3.6,0.1,-0.3,0.4,6.3,5.1,1.0,1.5,6.7,4.8,-2.0,-4.0,0.6,0.6,-5.2,-4.1,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.4,1.7,2.2,1.4,6.6,7.6,3.0,6.1,2.4,5.6,0.2,2.4,8.4,7.9,0.3,-3.6,-2.0,3.9,-5.7,-0.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.41623796137213814,0
19.0,21.0,11.2,0.9,-1.0,19.7,1.6,19.7,5.6,2.7,3.1,28.6,1.3,2.3,4.9,5.1,-7.1,-0.3,13.5,-2.3,0.0,1.0,0.0,0.0,0.583050566427734,0.21613026135778962,0.991873131916219,0.1777441463156695,0
9.7,5.7,0.7,0.2,3.0,-0.5,4.0,1.2,3.4,-1.2,0.2,0.1,0.3,0.9,-4.3,5.6,5.4,-1.4,-0.2,2.6,0.0,0.0,1.0,0.0,0.5490858932949454,0.5,0.9587259580543839,0.18298205453564417,1
3.2,-0.1,-0.3,-1.1,-0.0,0.3,-0.8,1.0,1.4,3.3,1.3,-2.2,1.4,1.3,-3.7,-5.3,-4.0,0.2,-2.9,-4.3,0.0,0.0,0.0,1.0,0.5176520651371521,0.5,0.5,0.5,0
0.4,3.0,2.3,-0.9,3.3,7.4,-0.4,1.7,-0.5,3.0,-0.3,3.7,0.2,1.2,1.2,-0.7,6.0,0.3,3.2,0.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
3.5,8.6,2.2,2.5,1.3,11.3,2.2,1.3,23.1,2.9,11.8,5.2,0.9,0.0,-3.5,-9.2,-3.4,0.2,2.4,3.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.6866544398855201,1
3.8,8.1,47.6,23.6,44.4,104.1,43.8,43.7,2.9,71.4,8.6,60.9,16.4,32.5,5.2,1.6,-1.3,-9.7,4.5,-1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
4.2,6.9,0.3,1.0,3.9,2.7,1.2,2.2,5.9,7.5,1.2,3.6,6.4,2.9,0.6,2.6,-4.4,1.2,-5.9,4.9,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
9.9,11.7,5.9,2.2,7.3,19.1,4.5,11.1,4.2,14.3,2.4,12.9,12.1,13.9,3.6,6.2,5.5,2.4,4.2,-3.1,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
19.4,19.7,-0.5,2.5,0.1,4.1,0.7,3.8,38.8,16.7,12.1,7.8,3.2,3.1,0.0,7.5,-15.3,-5.8,-5.3,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
4.7,2.0,1.0,0.0,1.8,5.6,3.6,-1.0,1.9,1.7,-0.3,0.4,-0.8,-0.4,6.4,-6.2,4.6,-6.2,-3.0,3.9,0.0,0.0,1.0,0.0,0.5,0.5,0.7116627796961373,0.3145634706112525,1
-1.1,-0.2,-1.9,1.3,0.4,0.9,0.2,1.2,1.2,-0.9,2.0,-1.3,2.1,1.3,-3.1,-7.9,6.6,-6.9,-2.4,5.4,0.0,0.0,0.0,1.0,0.5071799642094756,0.5,0.5151564725808913,0.3747302929208102,0
4.3,2.8,0.9,1.4,4.4,4.5,0.9,2.8,-0.0,5.0,1.6,0.2,4.9,4.0,7.6,-5.3,-2.8,-5.2,-8.8,3.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
28.2,47.9,7.2,14.7,15.4,0.2,14.5,34.2,49.8,36.2,28.3,23.2,23.9,18.8,-6.3,1.1,0.1,3.7,7.5,3.1,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
6.8,-0.1,16.3,3.8,4.7,13.7,32.4,15.4,3.7,-0.5,0.9,2.8,0.9,1.8,1.8,-3.5,-1.9,4.7,0.8,-2.4,0.0,0.0,1.0,0.0,0.5,0.5,0.8131437400360523,0.059637461986487186,1
4.9,6.8,-0.9,3.1,0.4,-0.2,0.4,1.6,7.2,5.0,0.0,0.1,2.9,3.5,6.0,-3.0,1.9,-2.0,2.6,0.9,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.1,-0.4,-0.8,0.3,2.0,1.9,-0.4,1.5,1.7,-1.0,0.8,-0.8,0.4,1.6,-1.6,2.7,-2.1,2.4,-3.7,2.0,1.0,0.0,0.0,0.0,0.29591874099227405,0.5,0.5254872137503739,0.24949887836972723,0
3.6,6.9,4.9,4.5,8.5,2.9,5.7,10.1,6.3,9.4,4.9,4.8,6.5,5.2,-4.1,-1.1,1.8,1.0,1.6,-1.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
50.6,42.7,4.6,11.7,1.6,1.6,-0.2,6.9,92.2,62.9,25.6,49.3,5.1,9.0,0.5,5.5,6.1,1.7,1.3,-0.2,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
12.1,12.3,-1.0,1.4,2.0,1.0,0.6,3.1,12.8,9.1,2.6,4.8,5.4,7.5,-7.1,-4.5,-2.1,2.8,-6.4,2.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.4,1.8,1.6,-0.2,4.2,8.8,1.8,3.0,-1.0,3.6,0.0,0.5,4.8,5.0,-7.0,-4.4,-5.1,3.0,7.3,-3.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.46126436849337427,0
-0.5,2.7,17.9,3.8,1.3,23.4,12.4,12.1,-1.1,4.3,2.6,16.8,0.9,1.9,-10.5,1.1,2.9,2.0,-0.1,4.9,0.0,1.0,0.0,0.0,0.41260535978938934,0.395260896283934,0.5653251979471159,0.3875553172110075,0
38.2,38.5,21.9,11.2,16.2,55.9,9.3,33.8,21.3,58.8,13.0,58.6,18.1,30.9,1.5,-2.2,4.4,-4.9,0.4,-4.8,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
21.8,22.1,2.2,3.5,7.1,3.7,2.2,9.5,16.0,17.1,5.9,9.2,12.5,10.6,-6.9,-2.5,1.0,1.2,6.9,-1.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.6,0.2,-0.4,-0.0,-0.2,1.2,0.6,0.1,0.7,0.2,-0.0,-0.0,2.1,1.9,-0.6,3.8,2.9,-1.8,1.8,7.2,1.0,0.0,0.0,0.0,0.46268848254779954,0.5,0.5,0.5,0
0.7,0.6,5.9,1.4,0.9,9.3,1.7,5.4,-0.5,2.8,-0.0,5.6,2.3,1.4,3.4,0.7,-5.8,1.3,-0.9,-4.0,0.0,1.0,0.0,0.0,0.5503944907710995,0.3356008187873851,0.6374441507922863,0.6608752278758866,0
4.4,4.2,1.1,0.7,1.1,2.1,-0.1,1.1,5.3,2.0,0.8,-0.7,-1.0,1.4,1.2,-2.4,1.1,-2.7,-7.5,3.9,0.0,0.0,1.0,0.0,0.4779603533361171,0.3882857975226573,0.7215502223389826,0.36666394529010554,1
7.7,6.1,0.9,3.7,2.4,3.1,2.5,1.9,8.7,8.9,4.1,5.6,4.2,4.8,-2.7,4.1,-0.4,-0.2,1.0,-7.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.7,6.3,8.1,2.0,9.4,19.0,7.8,12.3,-1.7,11.6,3.7,11.3,7.6,10.0,-0.1,1.1,1.1,-11.1,-3.1,-3.1,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
50.4,55.4,17.8,15.9,7.0,6.8,4.8,28.6,78.0,64.4,35.7,72.7,7.8,15.1,2.1,-5.7,-1.4,8.2,-0.5,1.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
14.8,15.9,25.8,17.1,21.3,52.9,13.1,26.8,14.7,66.7,9.4,56.7,10.7,22.7,-5.1,5.7,6.3,-7.6,-6.9,1.9,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
5.8,3.2,-0.3,1.0,3.2,0.2,0.2,0.1,3.2,4.9,1.0,0.5,5.7,3.4,6.5,4.5,6.4,-3.0,-1.2,3.5,0.0,0.0,0.0,1.0,0.5536504764574556,0.5,0.5,0.5,0
5.1,3.9,1.3,-0.3,7.0,5.9,1.3,2.1,-0.9,4.3,0.2,1.0,7.8,7.3,3.4,1.4,-7.4,1.8,3.5,0.1,1.0,0.0,0.0,0.0,0.38896123206983013,0.5,0.5,0.49697646308196264,0
4.4,0.2,0.8,-0.1,2.0,14.4,0.5,-1.5,-0.1,8.1,-0.1,7.5,1.2,5.0,6.6,0.2,0.0,0.4,-4.0,4.1,0.0,1.0,0.0,0.0,0.14560976121687788,0.9502715962046806,0.7289497392563131,0.24750026921044863,1
48.0,39.7,9.8,1.8,4.1,43.0,2.2,18.3,10.7,23.2,5.7,36.3,13.0,18.9,4.0,-2.0,-0.7,1.1,0.6,-6.2,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
7.5,10.0,2.0,-0.2,5.6,0.5,3.0,6.8,7.9,10.9,5.1,2.5,7.6,7.0,2.4,4.3,3.6,3.4,0.6,-4.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.2,2.1,2.3,1.1,7.0,8.3,3.3,3.7,-0.4,2.6,1.4,1.8,7.4,5.1,-5.9,6.6,-0.4,6.4,-5.0,-1.6,1.0,0.0,0.0,0.0,0.4430370838867957,0.5,0.5,0.32194512437350914,0
21.6,15.4,2.3,0.3,-0.2,28.6,-0.4,7.2,-0.3,4.4,-1.2,9.0,9.4,10.7,-2.9,0.0,-7.0,3.4,8.8,-7.4,0.0,1.0,0.0,0.0,0.6934156134070363,0.3216571831624408,0.9919941855167154,0.8963185606642964,0
2.5,14.7,14.6,17.8,41.0,13.3,47.8,39.7,7.4,31.4,15.8,11.2,35.0,23.9,0.5,-1.4,-6.1,-3.7,3.2,2.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.045040761122678616,1
4.2,2.8,0.4,-1.6,1.3,3.2,-0.5,-0.4,6.6,-0.8,0.0,1.8,2.0,1.9,-0.1,-5.1,1.5,0.1,-0.6,10.5,0.0,0.0,0.0,1.0,0.5741584326393782,0.5,0.5,0.5,0
5.6,4.5,0.5,0.8,8.6,10.5,3.4,3.5,1.0,11.2,0.4,3.0,8.6,10.1,1.0,3.1,-11.0,2.7,-2.3,1.7,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
2.6,4.7,-1.3,0.4,1.2,-1.0,2.0,0.4,1.8,-1.1,-0.6,1.6,-1.3,1.2,1.7,4.3,-0.7,3.0,0.6,-4.5,0.0,1.0,0.0,0.0,0.4499645691393094,0.7851425558966333,0.39235557399612175,0.5,1
